Date,AAPL,holdings,cash,total,returns
2014-01-22,1969.6786880493164,1969.6786880493164,98411.78550720215,100381.46419525146,8.68193253866778e-05
2014-01-23,1986.3571166992188,1986.3571166992188,98411.78550720215,100398.14262390137,0.0001661504819003845
2014-01-24,1950.2500534057617,1950.2500534057617,98411.78550720215,100362.03556060791,-0.00035963875774791543
2014-01-27,1966.0713195800781,1966.0713195800781,98411.78550720215,100377.85682678223,0.0001576419418551911
2014-01-28,1808.9286804199219,1808.9286804199219,98411.78550720215,100220.71418762207,-0.0015655110014086704
2014-01-29,1788.3928298950195,1788.3928298950195,98411.78550720215,100200.17833709717,-0.00020490624808822133
2014-01-30,1784.9285125732422,1784.9285125732422,98411.78550720215,100196.71401977539,-3.457396363226728e-05
2014-01-31,1787.8570556640625,1787.8570556640625,98411.78550720215,100199.64256286621,2.9227935461451082e-05
2014-02-03,1791.1785125732422,1791.1785125732422,98411.78550720215,100202.96401977539,3.314839079493481e-05
2014-02-04,1817.1070098876953,1817.1070098876953,98411.78550720215,100228.89251708984,0.0002587597838856759
2014-02-05,1830.6785583496094,1830.6785583496094,98411.78550720215,100242.46406555176,0.00013540555144420097
2014-02-06,1830.392837524414,1830.392837524414,98411.78550720215,100242.17834472656,-2.8502973051791614e-06
2014-02-07,1855.9999465942383,1855.9999465942383,98411.78550720215,100267.78545379639,0.00025545244020697133
2014-02-10,1889.2499923706055,1889.2499923706055,98411.78550720215,100301.03549957275,0.00033161244786539257
2014-02-11,1914.1429901123047,1914.1429901123047,98411.78550720215,100325.92849731445,0.00024818285890781944
2014-02-12,1913.9999389648438,1913.9999389648438,98411.78550720215,100325.78544616699,-1.4258641769515634e-06
2014-02-13,1944.392967224121,1944.392967224121,98411.78550720215,100356.17847442627,0.0003029433372896406
2014-02-14,1942.8213119506836,1942.8213119506836,98411.78550720215,100354.60681915283,-1.5660772434089587e-05
2014-02-18,1949.9643325805664,1949.9643325805664,98411.78550720215,100361.74983978271,7.117780494869663e-05
2014-02-19,1919.178581237793,1919.178581237793,98411.78550720215,100330.96408843994,-0.00030674785355899736
2014-02-20,1896.9642639160156,1896.9642639160156,98411.78550720215,100308.74977111816,-0.00022141038435752325
2014-02-21,1875.8928298950195,1875.8928298950195,98411.78550720215,100287.67833709717,-0.00021006576264859245
2014-02-24,1884.1070175170898,1884.1070175170898,98411.78550720215,100295.89252471924,8.190624968373861e-05
2014-02-25,1864.5000457763672,1864.5000457763672,98411.78550720215,100276.28555297852,-0.00019549127334295147
2014-02-26,1847.678565979004,1847.678565979004,98411.78550720215,100259.46407318115,-0.0001677513252968943
2014-02-27,1884.535789489746,1884.535789489746,98411.78550720215,100296.3212966919,0.00036761839743970626
2014-02-28,1879.4286727905273,1879.4286727905273,98411.78550720215,100291.21417999268,-5.092027936015597e-05
2014-03-03,0.0,0.0,100296.64268493652,100296.64268493652,5.412742270838322e-05
2014-03-04,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-05,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-06,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-07,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-10,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-11,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-12,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-13,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-14,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-17,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-18,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-19,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-20,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-21,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-24,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-25,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-26,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-27,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-28,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-03-31,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-01,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-02,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-03,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-04,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-07,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-08,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-09,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-10,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-11,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-14,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-15,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-16,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-17,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-21,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-22,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-23,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-24,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-25,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-28,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-29,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-04-30,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-05-01,0.0,0.0,100296.64268493652,100296.64268493652,0.0
2014-05-02,2116.3570404052734,2116.3570404052734,98180.28564453125,100296.64268493652,0.0
2014-05-05,2146.285629272461,2146.285629272461,98180.28564453125,100326.57127380371,0.00029840070480924297
2014-05-06,2122.892951965332,2122.892951965332,98180.28564453125,100303.17859649658,-0.00023316532210881924
2014-05-07,2115.464210510254,2115.464210510254,98180.28564453125,100295.7498550415,-7.406287177558202e-05
2014-05-08,2099.9643325805664,2099.9643325805664,98180.28564453125,100280.24997711182,-0.00015454172237694408
2014-05-09,2091.214370727539,2091.214370727539,98180.28564453125,100271.50001525879,-8.725508617124511e-05
2014-05-12,2117.2500610351562,2117.2500610351562,98180.28564453125,100297.5357055664,0.00025965194799781877
2014-05-13,2120.5713272094727,2120.5713272094727,98180.28564453125,100300.85697174072,3.311413536688512e-05
2014-05-14,2120.964241027832,2120.964241027832,98180.28564453125,100301.24988555908,3.917352555227183e-06
2014-05-15,2102.9285430908203,2102.9285430908203,98180.28564453125,100283.21418762207,-0.00017981528602672991
2014-05-16,2133.9643478393555,2133.9643478393555,98180.28564453125,100314.2499923706,0.00030948155182253245
2014-05-19,2159.250068664551,2159.250068664551,98180.28564453125,100339.5357131958,0.00025206509371411556
2014-05-20,2159.6786499023438,2159.6786499023438,98180.28564453125,100339.9642944336,4.271309755887742e-06
2014-05-21,2165.3928756713867,2165.3928756713867,98180.28564453125,100345.67852020264,5.694865260541526e-05
2014-05-22,2168.821334838867,2168.821334838867,98180.28564453125,100349.10697937012,3.416648547349688e-05
2014-05-23,2193.321418762207,2193.321418762207,98180.28564453125,100373.60706329346,0.0002441484997806054
2014-05-27,2234.3929290771484,2234.3929290771484,98180.28564453125,100414.6785736084,0.0004091863540287566
2014-05-28,2228.607177734375,2228.607177734375,98180.28564453125,100408.89282226562,-5.761858151576149e-05
2014-05-29,2269.2142486572266,2269.2142486572266,98180.28564453125,100449.49989318848,0.00040441707682936645
2014-05-30,2260.714340209961,2260.714340209961,98180.28564453125,100440.99998474121,-8.46187234013751e-05
2014-06-02,2245.1786041259766,2245.1786041259766,98180.28564453125,100425.46424865723,-0.00015467524304157987
2014-06-03,2276.9285202026367,2276.9285202026367,98180.28564453125,100457.21416473389,0.00031615403836271483
2014-06-04,2302.9285430908203,2302.9285430908203,98180.28564453125,100483.21418762207,0.00025881688143924997
2014-06-05,2311.964225769043,2311.964225769043,98180.28564453125,100492.2498703003,8.992230942528323e-05
2014-06-06,2305.607032775879,2305.607032775879,98180.28564453125,100485.89267730713,-6.32605300544542e-05
2014-06-09,2342.4999237060547,2342.4999237060547,98180.28564453125,100522.7855682373,0.0003671449787350234
2014-06-10,2356.25,2356.25,98180.28564453125,100536.53564453125,0.00013678566721186947
2014-06-11,2346.500015258789,2346.500015258789,98180.28564453125,100526.78565979004,-9.697951773157687e-05
2014-06-12,2307.2500228881836,2307.2500228881836,98180.28564453125,100487.53566741943,-0.00039044312531222314
2014-06-13,2281.999969482422,2281.999969482422,98180.28564453125,100462.28561401367,-0.0002512754764862901
2014-06-16,2304.9999237060547,2304.9999237060547,98180.28564453125,100485.2855682373,0.00022894118009619824
2014-06-17,2302.000045776367,2302.000045776367,98180.28564453125,100482.28569030762,-2.9853902615895045e-05
2014-06-18,2304.5000076293945,2304.5000076293945,98180.28564453125,100484.78565216064,2.4879627646301472e-05
2014-06-19,2296.500015258789,2296.500015258789,98180.28564453125,100476.78565979004,-7.961396661881892e-05
2014-06-20,2272.7500915527344,2272.7500915527344,98180.28564453125,100453.03573608398,-0.0002363722480780428
2014-06-23,2270.750045776367,2270.750045776367,98180.28564453125,100451.03569030762,-1.9910257183508584e-05
2014-06-24,2256.999969482422,2256.999969482422,98180.28564453125,100437.28561401367,-0.00013688337008621598
2014-06-25,2259.000015258789,2259.000015258789,98180.28564453125,100439.28565979004,1.9913379420311017e-05
2014-06-26,2272.5000381469727,2272.5000381469727,98180.28564453125,100452.78568267822,0.00013440978596679365
2014-06-27,2299.50008392334,2299.50008392334,98180.28564453125,100479.78572845459,0.0002687834448080739
2014-06-30,2323.2500076293945,2323.2500076293945,98180.28564453125,100503.53565216064,0.0002363651906089892
2014-07-01,2337.99991607666,2337.99991607666,98180.28564453125,100518.28556060791,0.00014676009507086363
2014-07-02,2337.00008392334,2337.00008392334,98180.28564453125,100517.28572845459,-9.946768866453404e-06
2014-07-03,2350.749969482422,2350.749969482422,98180.28564453125,100531.03561401367,0.0001367912539562699
2014-07-07,2399.250030517578,2399.250030517578,98180.28564453125,100579.53567504883,0.00048243868909669807
2014-07-08,2383.7499618530273,2383.7499618530273,98180.28564453125,100564.03560638428,-0.00015410757825162769
2014-07-09,2384.749984741211,2384.749984741211,98180.28564453125,100565.03562927246,9.944140389350764e-06
2014-07-10,2376.0000228881836,2376.0000228881836,98180.28564453125,100556.28566741943,-8.70079923730449e-05
2014-07-11,2380.500030517578,2380.500030517578,98180.28564453125,100560.78567504883,4.475113215973714e-05
2014-07-14,2411.2499237060547,2411.2499237060547,98180.28564453125,100591.5355682373,0.00030578413824100537
2014-07-15,2382.9999923706055,2382.9999923706055,98180.28564453125,100563.28563690186,-0.0002808380563619206
2014-07-16,2369.499969482422,2369.499969482422,98180.28564453125,100549.78561401367,-0.00013424405142181683
2014-07-17,2327.2499084472656,2327.2499084472656,98180.28564453125,100507.53555297852,-0.00042019046363106494
2014-07-18,2360.7500076293945,2360.7500076293945,98180.28564453125,100541.03565216064,0.0003333093284778599
2014-07-21,2348.5000610351562,2348.5000610351562,98180.28564453125,100528.7857055664,-0.00012184026666106629
2014-07-22,2368.000030517578,2368.000030517578,98180.28564453125,100548.28567504883,0.0001939739881027247
2014-07-23,2429.7500610351562,2429.7500610351562,98180.28564453125,100610.0357055664,0.0006141331013553852
2014-07-24,2425.749969482422,2425.749969482422,98180.28564453125,100606.03561401367,-3.975837524239356e-05
2014-07-25,2441.749954223633,2441.749954223633,98180.28564453125,100622.03559875488,0.00015903603241662623
2014-07-28,2475.49991607666,2475.49991607666,98180.28564453125,100655.78556060791,0.00033541322884400593
2014-07-29,2459.499931335449,2459.499931335449,98180.28564453125,100639.7855758667,-0.00015895742755467346
2014-07-30,2453.7500381469727,2453.7500381469727,98180.28564453125,100634.03568267822,-5.713340062851735e-05
2014-07-31,2389.9999618530273,2389.9999618530273,98180.28564453125,100570.28560638428,-0.000633484246770788
2014-08-01,2403.249931335449,2403.249931335449,98180.28564453125,100583.5355758667,0.0001317483529308383
2014-08-04,2389.7499084472656,2389.7499084472656,98180.28564453125,100570.03555297852,-0.0001342170247933261
2014-08-05,2378.000068664551,2378.000068664551,98180.28564453125,100558.2857131958,-0.00011683241154392121
2014-08-06,2373.9999771118164,2373.9999771118164,98180.28564453125,100554.28562164307,-3.977883596928411e-05
2014-08-07,2362.00008392334,2362.00008392334,98180.28564453125,100542.28572845459,-0.00011933746149450641
2014-08-08,2368.4999465942383,2368.4999465942383,98180.28564453125,100548.78559112549,6.464804956252124e-05
2014-08-11,2399.7499465942383,2399.7499465942383,98180.28564453125,100580.03559112549,0.0003107944050868561
2014-08-12,2399.250030517578,2399.250030517578,98180.28564453125,100579.53567504883,-4.970331077380763e-06
2014-08-13,2430.9999465942383,2430.9999465942383,98180.28564453125,100611.28559112549,0.00031566974199637166
2014-08-14,2437.5,2437.5,98180.28564453125,100617.78564453125,6.460560927701309e-05
2014-08-15,2449.50008392334,2449.50008392334,98180.28564453125,100629.78572845459,0.00011926404309603456
2014-08-18,2479.0000915527344,2479.0000915527344,98180.28564453125,100659.28573608398,0.0002931538352770602
2014-08-19,2513.249969482422,2513.249969482422,98180.28564453125,100693.53561401367,0.0003402555231664106
2014-08-20,2514.2499923706055,2514.2499923706055,98180.28564453125,100694.53563690186,9.931351422798329e-06
2014-08-21,2514.500045776367,2514.500045776367,98180.28564453125,100694.78569030762,2.4832867462354358e-06
2014-08-22,2532.9999923706055,2532.9999923706055,98180.28564453125,100713.28563690186,0.00018372298493329886
2014-08-25,2538.5000228881836,2538.5000228881836,98180.28564453125,100718.78566741943,5.461077436597073e-05
2014-08-26,2522.249984741211,2522.249984741211,98180.28564453125,100702.53562927246,-0.000161340687730549
2014-08-27,2553.249931335449,2553.249931335449,98180.28564453125,100733.5355758667,0.0003078368027231715
2014-08-28,2556.25,2556.25,98180.28564453125,100736.53564453125,2.9782223441188194e-05
2014-08-29,2562.5,2562.5,98180.28564453125,100742.78564453125,6.204303096191133e-05
2014-09-02,2582.5000762939453,2582.5000762939453,98180.28564453125,100762.7857208252,0.00019852613927628937
2014-09-03,2473.5000610351562,2473.5000610351562,98180.28564453125,100653.7857055664,-0.0010817487277573479
2014-09-04,2453.000068664551,2453.000068664551,98180.28564453125,100633.2857131958,-0.00020366836902263596
2014-09-05,2474.250030517578,2474.250030517578,98180.28564453125,100654.53567504883,0.0002111623574887478
2014-09-08,2459.000015258789,2459.000015258789,98180.28564453125,100639.28565979004,-0.0001515084755645546
2014-09-09,2449.7499465942383,2449.7499465942383,98180.28564453125,100630.03559112549,-9.19130993817241e-05
2014-09-10,2525.0,2525.0,98180.28564453125,100705.28564453125,0.0007477891959764005
2014-09-11,2535.7500076293945,2535.7500076293945,98180.28564453125,100716.03565216064,0.00010674720359116208
2014-09-12,2541.5000915527344,2541.5000915527344,98180.28564453125,100721.78573608398,5.7092039873252176e-05
2014-09-15,2540.749931335449,2540.749931335449,98180.28564453125,100721.0355758667,-7.447844692198835e-06
2014-09-16,2521.500015258789,2521.500015258789,98180.28564453125,100701.78565979004,-0.00019112110957353323
2014-09-17,2539.500045776367,2539.500045776367,98180.28564453125,100719.78569030762,0.00017874589213739966
2014-09-18,2544.7500228881836,2544.7500228881836,98180.28564453125,100725.03566741943,5.21245858082775e-05
2014-09-19,2523.9999771118164,2523.9999771118164,98180.28564453125,100704.28562164307,-0.00020600683473448456
2014-09-22,2526.4999389648438,2526.4999389648438,98180.28564453125,100706.7855834961,2.4824781165833087e-05
2014-09-23,2565.999984741211,2565.999984741211,98180.28564453125,100746.28562927246,0.0003922282450730119
2014-09-24,2543.75,2543.75,98180.28564453125,100724.03564453125,-0.00022085166318774885
2014-09-25,2446.750068664551,2446.750068664551,98180.28564453125,100627.0357131958,-0.0009630266570908042
2014-09-26,2518.75,2518.75,98180.28564453125,100699.03564453125,0.0007155127926123939
2014-09-29,2502.750015258789,2502.750015258789,98180.28564453125,100683.03565979004,-0.00015888915557926708
2014-09-30,2518.75,2518.75,98180.28564453125,100699.03564453125,0.00015891440535509282
2014-10-01,2479.5000076293945,2479.5000076293945,98180.28564453125,100659.78565216064,-0.00038977525573491434
2014-10-02,2497.5000381469727,2497.5000381469727,98180.28564453125,100677.78568267822,0.0001788204733494947
2014-10-03,2490.500068664551,2490.500068664551,98180.28564453125,100670.7857131958,-6.952844100571731e-05
2014-10-06,2490.500068664551,2490.500068664551,98180.28564453125,100670.7857131958,0.0
2014-10-07,2468.75,2468.75,98180.28564453125,100649.03564453125,-0.00021605144442315982
2014-10-08,2520.0000762939453,2520.0000762939453,98180.28564453125,100700.2857208252,0.0005091959000476098
2014-10-09,2525.49991607666,2525.49991607666,98180.28564453125,100705.78556060791,5.461593026612199e-05
2014-10-10,2518.25008392334,2518.25008392334,98180.28564453125,100698.53572845459,-7.199022492065943e-05
2014-10-13,2495.2499389648438,2495.2499389648438,98180.28564453125,100675.5355834961,-0.0002284059524014781
2014-10-14,2468.75,2468.75,98180.28564453125,100649.03564453125,-0.00026322123653232943
2014-10-15,2438.5000228881836,2438.5000228881836,98180.28564453125,100618.78566741943,-0.0003005491003277294
2014-10-16,2406.5000534057617,2406.5000534057617,98180.28564453125,100586.78569793701,-0.0003180317598762139
2014-10-17,2441.749954223633,2441.749954223633,98180.28564453125,100622.03559875488,0.0003504426607658928
2014-10-20,2494.0000534057617,2494.0000534057617,98180.28564453125,100674.28569793701,0.0005192709417098929
2014-10-21,2561.750030517578,2561.750030517578,98180.28564453125,100742.03567504883,0.0006729620840328909
2014-10-22,2574.7499465942383,2574.7499465942383,98180.28564453125,100755.03559112549,0.00012904162586702128
2014-10-23,2620.750045776367,2620.750045776367,98180.28564453125,100801.03569030762,0.0004565538477778741
2014-10-24,2630.500030517578,2630.500030517578,98180.28564453125,100810.78567504883,9.672504527791226e-05
2014-10-27,2627.750015258789,2627.750015258789,98180.28564453125,100808.03565979004,-2.727897853760375e-05
2014-10-28,2668.4999465942383,2668.4999465942383,98180.28564453125,100848.78559112549,0.0004042329668338951
2014-10-29,2683.4999084472656,2683.4999084472656,98180.28564453125,100863.78555297852,0.00014873715895635797
2014-10-30,2674.50008392334,2674.50008392334,98180.28564453125,100854.78572845459,-8.922751089091019e-05
2014-10-31,2700.0,2700.0,98180.28564453125,100880.28564453125,0.00025283793815522593
2014-11-03,2735.0000381469727,2735.0000381469727,98180.28564453125,100915.28568267822,0.00034694626331943645
2014-11-04,2714.9999618530273,2714.9999618530273,98180.28564453125,100895.28560638428,-0.0001981867876471588
2014-11-05,2721.500015258789,2721.500015258789,98180.28564453125,100901.78565979004,6.44237574303208e-05
2014-11-06,2717.4999237060547,2717.4999237060547,98180.28564453125,100897.7855682373,-3.9643416878898385e-05
2014-11-07,2725.2500534057617,2725.2500534057617,98180.28564453125,100905.53569793701,7.681169270523647e-05
2014-11-10,2720.750045776367,2720.750045776367,98180.28564453125,100901.03569030762,-4.459624140806806e-05
2014-11-11,2742.4999237060547,2742.4999237060547,98180.28564453125,100922.7855682373,0.00021555653795712892
2014-11-12,2781.25,2781.25,98180.28564453125,100961.53564453125,0.0003839576570916492
2014-11-13,2820.4999923706055,2820.4999923706055,98180.28564453125,101000.78563690186,0.0003887618400417736
2014-11-14,2854.5000076293945,2854.5000076293945,98180.28564453125,101034.78565216064,0.00033663119592963753
2014-11-17,2849.7499465942383,2849.7499465942383,98180.28564453125,101030.03559112549,-4.7014115034715864e-05
2014-11-18,2886.750030517578,2886.750030517578,98180.28564453125,101067.03567504883,0.00036622855477430605
2014-11-19,2866.749954223633,2866.749954223633,98180.28564453125,101047.03559875488,-0.0001978892144244293
2014-11-20,2907.7499389648438,2907.7499389648438,98180.28564453125,101088.0355834961,0.0004057514849225008
2014-11-21,2911.750030517578,2911.750030517578,98180.28564453125,101092.03567504883,3.957037575852418e-05
2014-11-24,2965.749931335449,2965.749931335449,98180.28564453125,101146.0355758667,0.0005341657278665757
2014-11-25,2939.9999618530273,2939.9999618530273,98180.28564453125,101120.28560638428,-0.00025458209346329586
2014-11-26,2975.0,2975.0,98180.28564453125,101155.28564453125,0.00034612281736645656
2014-11-28,2973.2500076293945,2973.2500076293945,98180.28564453125,101153.53565216064,-1.73000586124461e-05
2014-12-01,2876.7499923706055,2876.7499923706055,98180.28564453125,101057.03563690186,-0.0009539954746675683
2014-12-02,2865.749931335449,2865.749931335449,98180.28564453125,101046.0355758667,-0.00010885002677774036
2014-12-03,2898.2500076293945,2898.2500076293945,98180.28564453125,101078.53565216064,0.00032163633247672685
2014-12-04,2887.2499465942383,2887.2499465942383,98180.28564453125,101067.53559112549,-0.00010882687371938093
2014-12-05,2875.0,2875.0,98180.28564453125,101055.28564453125,-0.00012120555352013174
2014-12-08,2810.0000381469727,2810.0000381469727,98180.28564453125,100990.28568267822,-0.0006432118957306887
2014-12-09,2853.000068664551,2853.000068664551,98180.28564453125,101033.2857131958,0.0004257838288792559
2014-12-10,2798.7499237060547,2798.7499237060547,98180.28564453125,100979.0355682373,-0.0005369531889964918
2014-12-11,2790.500068664551,2790.500068664551,98180.28564453125,100970.7857131958,-8.169869116969597e-05
2014-12-12,2743.25008392334,2743.25008392334,98180.28564453125,100923.53572845459,-0.00046795698783030915
2014-12-15,2705.75008392334,2705.75008392334,98180.28564453125,100886.03572845459,-0.00037156843276775486
2014-12-16,2668.75,2668.75,98180.28564453125,100849.03564453125,-0.0003667512917538973
2014-12-17,2735.2500915527344,2735.2500915527344,98180.28564453125,100915.53573608398,0.0006594023544967964
2014-12-18,2816.2500381469727,2816.2500381469727,98180.28564453125,100996.53568267822,0.0008026509100251822
2014-12-19,2794.499969482422,2794.499969482422,98180.28564453125,100974.78561401367,-0.00021535460120025718
2014-12-22,2823.5000610351562,2823.5000610351562,98180.28564453125,101003.7857055664,0.0002872013183923272
2014-12-23,2813.5000228881836,2813.5000228881836,98180.28564453125,100993.78566741943,-9.900656769568084e-05
2014-12-24,2800.2500534057617,2800.2500534057617,98180.28564453125,100980.53569793701,-0.00013119588888421685
2014-12-26,2849.7499465942383,2849.7499465942383,98180.28564453125,101030.03559112549,0.0004901924202158625
2014-12-29,2847.7500915527344,2847.7500915527344,98180.28564453125,101028.03573608398,-1.9794658388527786e-05
2014-12-30,2812.99991607666,2812.99991607666,98180.28564453125,100993.28556060791,-0.0003439656648066558
2014-12-31,2759.499931335449,2759.499931335449,98180.28564453125,100939.7855758667,-0.0005297380359915449
2015-01-02,2733.250045776367,2733.250045776367,98180.28564453125,100913.53569030762,-0.0002600548971778416
2015-01-05,2656.25,2656.25,98180.28564453125,100836.53564453125,-0.0007630299072334257
2015-01-06,2656.5000534057617,2656.5000534057617,98180.28564453125,100836.78569793701,2.4797897326678253e-06
2015-01-07,2693.75,2693.75,98180.28564453125,100874.03564453125,0.00036940831003695607
2015-01-08,2797.249984741211,2797.249984741211,98180.28564453125,100977.53562927246,0.0010260319623369707
2015-01-09,2800.2500534057617,2800.2500534057617,98180.28564453125,100980.53569793701,2.971025828513163e-05
2015-01-12,2731.25,2731.25,98180.28564453125,100911.53564453125,-0.0006833005284520022
2015-01-13,2755.500030517578,2755.500030517578,98180.28564453125,100935.78567504883,0.0002403097957304201
2015-01-14,2745.0000762939453,2745.0000762939453,98180.28564453125,100925.2857208252,-0.00010402608107129563
2015-01-15,2670.4999923706055,2670.4999923706055,98180.28564453125,100850.78563690186,-0.0007381706515988684
2015-01-16,2649.7499465942383,2649.7499465942383,98180.28564453125,100830.03559112549,-0.00020574996659994405
2015-01-20,2718.000030517578,2718.000030517578,98180.28564453125,100898.28567504883,0.0006768824737908297
2015-01-21,2738.7500762939453,2738.7500762939453,98180.28564453125,100919.0357208252,0.0002056531053777899
2015-01-22,2810.0000381469727,2810.0000381469727,98180.28564453125,100990.28568267822,0.0007060111241068423
2015-01-23,2824.50008392334,2824.50008392334,98180.28564453125,101004.78572845459,0.00014357861925384796
2015-01-26,2827.4999618530273,2827.4999618530273,98180.28564453125,101007.78560638428,2.970035437477314e-05
2015-01-27,2728.499984741211,2728.499984741211,98180.28564453125,100908.78562927246,-0.0009801222402558984
2015-01-28,2882.7499389648438,2882.7499389648438,98180.28564453125,101063.0355834961,0.0015286077744540716
2015-01-29,2972.5000381469727,2972.5000381469727,98180.28564453125,101152.78568267822,0.0008880605917283013
2015-01-30,2929.0000915527344,2929.0000915527344,98180.28564453125,101109.28573608398,-0.00043004200329888054
2015-02-02,2965.749931335449,2965.749931335449,98180.28564453125,101146.0355758667,0.00036346651561403043
2015-02-03,2966.2500381469727,2966.2500381469727,98180.28564453125,101146.53568267822,4.94440349219083e-06
2015-02-04,2988.9999389648438,2988.9999389648438,98180.28564453125,101169.2855834961,0.00022492021762610115
2015-02-05,2998.5000610351562,2998.5000610351562,98180.28564453125,101178.7857055664,9.390322384428273e-05
2015-02-06,2973.2500076293945,2973.2500076293945,98180.28564453125,101153.53565216064,-0.00024955877093879586
2015-02-09,2993.000030517578,2993.000030517578,98180.28564453125,101173.28567504883,0.00019524797389292026
2015-02-10,3050.49991607666,3050.49991607666,98180.28564453125,101230.78556060791,0.0005683307127513082
2015-02-11,3121.999931335449,3121.999931335449,98180.28564453125,101302.2855758667,0.0007063070276775996
2015-02-12,3161.4999771118164,3161.4999771118164,98180.28564453125,101341.78562164307,0.0003899225526040606
2015-02-13,3177.000045776367,3177.000045776367,98180.28564453125,101357.28569030762,0.0001529484463833608
2015-02-17,3195.750045776367,3195.750045776367,98180.28564453125,101376.03569030762,0.000184989168487526
2015-02-18,3218.000030517578,3218.000030517578,98180.28564453125,101398.28567504883,0.00021947972802149884
2015-02-19,3211.2499237060547,3211.2499237060547,98180.28564453125,101391.5355682373,-6.657022617873043e-05
2015-02-20,3237.5,3237.5,98180.28564453125,101417.78564453125,0.00025889810374035704
2015-02-23,3325.0,3325.0,98180.28564453125,101505.28564453125,0.0008627678019581531
2015-02-24,3304.249954223633,3304.249954223633,98180.28564453125,101484.53559875488,-0.00020442330312764323
2015-02-25,3219.7498321533203,3219.7498321533203,98180.28564453125,101400.03547668457,-0.0008326403778838865
2015-02-26,3260.499954223633,3260.499954223633,98180.28564453125,101440.78559875488,0.0004018748305041342
2015-02-27,3211.5001678466797,3211.5001678466797,98180.28564453125,101391.78581237793,-0.00048303831725804436
2015-03-02,3227.2499084472656,3227.2499084472656,98180.28564453125,101407.53555297852,0.00015533546898693906
2015-03-03,3234.000015258789,3234.000015258789,98180.28564453125,101414.28565979004,6.656415398231808e-05
2015-03-04,3213.4998321533203,3213.4998321533203,98180.28564453125,101393.78547668457,-0.00020214295226850254
2015-03-05,3160.2500915527344,3160.2500915527344,98180.28564453125,101340.53573608398,-0.0005251775574828255
2015-03-06,3164.9999618530273,3164.9999618530273,98180.28564453125,101345.28560638428,4.687038869288784e-05
2015-03-09,3178.499984741211,3178.499984741211,98180.28564453125,101358.78562927246,0.00013320819816531326
2015-03-10,3112.7500534057617,3112.7500534057617,98180.28564453125,101293.03569793701,-0.0006486850737925653
2015-03-11,3055.9999465942383,3055.9999465942383,98180.28564453125,101236.28559112549,-0.0005602567483588006
2015-03-12,3111.2499237060547,3111.2499237060547,98180.28564453125,101291.5355682373,0.0005457527090133585
2015-03-13,3089.7499084472656,3089.7499084472656,98180.28564453125,101270.03555297852,-0.00021225875526686977
2015-03-16,3123.7499237060547,3123.7499237060547,98180.28564453125,101304.0355682373,0.0003357361836908712
2015-03-17,3176.0000228881836,3176.0000228881836,98180.28564453125,101356.28566741943,0.0005157751010513856
